business_id,date,violation_type_id,risk_category,description
4483,"20140218",103141,"Low Risk","Improper food labeling or menu misrepresentation"
4487,"20140602",103120,"Moderate Risk","Moderate risk food holding temperature "
4487,"20140602",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4487,"20140602",103133,"Moderate Risk","Foods not protected from contamination"
4487,"20140602",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4487,"20140918",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4487,"20140918",103103,"High Risk","High risk food holding temperature "
4487,"20140918",103133,"Moderate Risk","Foods not protected from contamination"
4487,"20140918",103139,"Low Risk","Improper food storage"
4487,"20140918",103142,"Low Risk","Unclean nonfood contact surfaces"
4487,"20140918",103161,"Low Risk","Low risk vermin infestation"
4487,"20140918",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4487,"20150209",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4487,"20150209",103142,"Low Risk","Unclean nonfood contact surfaces"
4487,"20150209",103133,"Moderate Risk","Foods not protected from contamination"
4487,"20150209",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4487,"20150209",103103,"High Risk","High risk food holding temperature "
4487,"20130319",103139,"Low Risk","Improper food storage"
4487,"20130319",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4487,"20130319",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4487,"20140122",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4487,"20140122",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4487,"20140122",103120,"Moderate Risk","Moderate risk food holding temperature "
4487,"20120328",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4487,"20120328",103138,"Low Risk","Improper storage use or identification of toxic substances"
4487,"20120328",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
4487,"20120328",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4487,"20120328",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4487,"20120328",103133,"Moderate Risk","Foods not protected from contamination"
4487,"20120328",103120,"Moderate Risk","Moderate risk food holding temperature "
4487,"20120328",103114,"High Risk","High risk vermin infestation"
4487,"20120913",103114,"High Risk","High risk vermin infestation"
4487,"20120913",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4487,"20120913",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
4487,"20120913",103103,"High Risk","High risk food holding temperature "
4487,"20120913",103138,"Low Risk","Improper storage use or identification of toxic substances"
4487,"20120913",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4492,"20121213",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4492,"20121213",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4492,"20121213",103131,"Moderate Risk","Moderate risk vermin infestation"
4492,"20131003",103131,"Moderate Risk","Moderate risk vermin infestation"
4492,"20120921",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4492,"20120921",103114,"High Risk","High risk vermin infestation"
4492,"20120807",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4492,"20120807",103131,"Moderate Risk","Moderate risk vermin infestation"
4495,"20120803",103133,"Moderate Risk","Foods not protected from contamination"
4495,"20120803",103147,"Low Risk","Inadequate ventilation or lighting"
4495,"20120803",103161,"Low Risk","Low risk vermin infestation"
4495,"20120803",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4500,"20130729",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4500,"20130729",103103,"High Risk","High risk food holding temperature "
4500,"20130110",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4500,"20140122",103157,"Low Risk","Food safety certificate or food handler card not available"
4500,"20120301",103112,"High Risk","No hot water or running water"
4500,"20120301",103141,"Low Risk","Improper food labeling or menu misrepresentation"
4502,"20140501",103103,"High Risk","High risk food holding temperature "
4502,"20140501",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4502,"20140501",103162,"Low Risk","Other low risk violation"
4502,"20140501",103143,"Low Risk","Inadequate warewashing facilities or equipment"
4502,"20140501",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
4502,"20140501",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4502,"20140501",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4502,"20130409",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4502,"20130409",103109,"High Risk","Unclean or unsanitary food contact surfaces"
4502,"20130409",103139,"Low Risk","Improper food storage"
4502,"20130409",103131,"Moderate Risk","Moderate risk vermin infestation"
4502,"20130926",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
4502,"20130926",103131,"Moderate Risk","Moderate risk vermin infestation"
4502,"20130926",103148,"Low Risk","No thermometers or uncalibrated thermometers "
4502,"20130926",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4502,"20120222",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
4502,"20120222",103103,"High Risk","High risk food holding temperature "
4502,"20120222",103131,"Moderate Risk","Moderate risk vermin infestation"
4502,"20120222",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4502,"20120808",103102,"High Risk","Unclean hands or improper use of gloves"
4502,"20120808",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4502,"20120808",103161,"Low Risk","Low risk vermin infestation"
4502,"20120808",103138,"Low Risk","Improper storage use or identification of toxic substances"
4505,"20130702",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4505,"20130702",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
4505,"20130702",103162,"Low Risk","Other low risk violation"
4505,"20121114",103162,"Low Risk","Other low risk violation"
4505,"20121114",103156,"Low Risk","Permit license or inspection report not posted"
4509,"20130910",103156,"Low Risk","Permit license or inspection report not posted"
4509,"20130910",103157,"Low Risk","Food safety certificate or food handler card not available"
4509,"20120308",103120,"Moderate Risk","Moderate risk food holding temperature "
4509,"20140314",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
4509,"20140314",103112,"High Risk","No hot water or running water"
4511,"20140430",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4511,"20140430",103131,"Moderate Risk","Moderate risk vermin infestation"
4511,"20140430",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
4511,"20140430",103145,"Low Risk","Improper storage of equipment utensils or linens"
4511,"20140430",103158,"Low Risk","Unpermitted food facility"
4511,"20140430",103143,"Low Risk","Inadequate warewashing facilities or equipment"
4511,"20140430",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4511,"20140430",103157,"Low Risk","Food safety certificate or food handler card not available"
4511,"20140430",103156,"Low Risk","Permit license or inspection report not posted"
4511,"20140430",103142,"Low Risk","Unclean nonfood contact surfaces"
4511,"20150113",103133,"Moderate Risk","Foods not protected from contamination"
4511,"20150113",103159,"Low Risk","Worker safety hazards"
4511,"20150113",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4511,"20150113",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
4511,"20130215",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4511,"20130215",103157,"Low Risk","Food safety certificate or food handler card not available"
4511,"20130215",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4511,"20130215",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4511,"20131108",103156,"Low Risk","Permit license or inspection report not posted"
4511,"20131108",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
4511,"20131108",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4511,"20131108",103139,"Low Risk","Improper food storage"
4511,"20131108",103120,"Moderate Risk","Moderate risk food holding temperature "
4511,"20131108",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4512,"20120329",103142,"Low Risk","Unclean nonfood contact surfaces"
4519,"20141014",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
4519,"20130422",103120,"Moderate Risk","Moderate risk food holding temperature "
4519,"20131018",103120,"Moderate Risk","Moderate risk food holding temperature "
4519,"20120913",103145,"Low Risk","Improper storage of equipment utensils or linens"
4519,"20120913",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
4530,"20120305",103118,"Moderate Risk","Employee eating or smoking"
4530,"20120305",103134,"Moderate Risk","Other moderate risk violation"
4531,"20140610",103145,"Low Risk","Improper storage of equipment utensils or linens"
4531,"20140610",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4531,"20140610",103143,"Low Risk","Inadequate warewashing facilities or equipment"
4531,"20140610",103139,"Low Risk","Improper food storage"
4531,"20140610",103142,"Low Risk","Unclean nonfood contact surfaces"
4531,"20140610",103150,"Low Risk","Improper or defective plumbing"
4531,"20141002",103161,"Low Risk","Low risk vermin infestation"
4531,"20141002",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4531,"20131021",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4531,"20131021",103133,"Moderate Risk","Foods not protected from contamination"
4531,"20131021",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4531,"20131021",103142,"Low Risk","Unclean nonfood contact surfaces"
4531,"20131021",103103,"High Risk","High risk food holding temperature "
4531,"20120326",103142,"Low Risk","Unclean nonfood contact surfaces"
4531,"20120326",103150,"Low Risk","Improper or defective plumbing"
4531,"20120326",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
4532,"20130319",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4532,"20131024",103145,"Low Risk","Improper storage of equipment utensils or linens"
4532,"20131024",103142,"Low Risk","Unclean nonfood contact surfaces"
4532,"20131024",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4532,"20120223",103103,"High Risk","High risk food holding temperature "
4532,"20120223",103145,"Low Risk","Improper storage of equipment utensils or linens"
4532,"20120223",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
4533,"20141015",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
4533,"20141015",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
4533,"20141015",103103,"High Risk","High risk food holding temperature "
4533,"20141015",103102,"High Risk","Unclean hands or improper use of gloves"
4533,"20141015",103133,"Moderate Risk","Foods not protected from contamination"
